movement_id,artwork_id,artist_id,artwork_title,lender_museum_id,borrower_museum_id,movement_type,start_date,end_date,date_basis,related_exhibition_name,related_exhibition_url,source_type,source_title,source_url,source_date,confidence,notes,last_verified_at
movement_0000430,artwork_0000340,pablo-picasso,Nude with a Pitcher,art-institute-of-chicago-us,museum-of-fine-arts-boston-us,loan,1997-09-10,1998-01-04,explicit_dates,"Picasso: The Early Years, 1892-1909",,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/61612,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000431,artwork_0000340,pablo-picasso,Nude with a Pitcher,art-institute-of-chicago-us,kimbell-art-museum-fort-worth-us,loan,2013-10-06,2014-02-16,explicit_dates,The Age of Picasso and Matisse: Modern Masters from the Art Institute of Chicago,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/61612,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000432,artwork_0000340,pablo-picasso,Nude with a Pitcher,art-institute-of-chicago-us,art-gallery-of-ontario-toronto-canada,loan,2021-10-09,2022-01-23,explicit_dates,Picasso: Painting the Blue Period,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/61612,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000433,artwork_0000340,pablo-picasso,Nude with a Pitcher,art-institute-of-chicago-us,the-phillips-collection-washington-us,loan,2022-02-26,2022-06-12,explicit_dates,Picasso: Painting the Blue Period,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/61612,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000427,artwork_0000340,pablo-picasso,Nude with a Pitcher,art-institute-of-chicago-us,museo-nacional-centro-de-arte-reina-sofia-madrid-spain,loan,2023-11-15,2024-03-04,explicit_dates,Picasso 1906: The Turning Point,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/61612,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000434,artwork_0000341,pablo-picasso,Head of a Woman,art-institute-of-chicago-us,museum-of-fine-arts-boston-us,loan,1949-10-08,1949-11-05,explicit_dates,The Winterbotham Collection of 20th Century European Paintings from the Art Institute of Chicago,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/58625,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000435,artwork_0000341,pablo-picasso,Head of a Woman,art-institute-of-chicago-us,toledo-museum-of-art-toledo-us,loan,1960-03-06,1960-03-27,explicit_dates,What is Modern Art?,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/58625,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000436,artwork_0000341,pablo-picasso,Head of a Woman,art-institute-of-chicago-us,the-museum-of-modern-art-new-york-city-us,loan,1970-12-19,1971-03-01,explicit_dates,Four Americans in Paris: The Collection of Gertrude Stein and her Family,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/58625,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000437,artwork_0000341,pablo-picasso,Head of a Woman,art-institute-of-chicago-us,national-museum-george-town-cayman-islands,loan,1983-04-02,1983-05-29,explicit_dates,Picasso: Masterpieces from Marina Picasso Collection and from Museums in USA and USSR,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/58625,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000438,artwork_0000341,pablo-picasso,Head of a Woman,art-institute-of-chicago-us,national-gallery-of-art-washington-us,loan,2003-10-01,2004-01-18,explicit_dates,Picasso: The Cubist Portraits of Fernande Olivier,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/58625,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000439,artwork_0000341,pablo-picasso,Head of a Woman,art-institute-of-chicago-us,nasher-sculpture-center-dallas-us,loan,2004-02-15,2004-05-09,explicit_dates,Picasso: The Cubist Portraits of Fernande Olivier,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/58625,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000440,artwork_0000341,pablo-picasso,Head of a Woman,art-institute-of-chicago-us,san-francisco-museum-of-modern-art-san-francisco-us,loan,2011-05-21,2011-09-06,explicit_dates,"San Francisco, Museum of Modern Art, The Steins Collect: Matisse, Picasso, and the Parisian Avant-Garde",,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/58625,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000441,artwork_0000341,pablo-picasso,Head of a Woman,art-institute-of-chicago-us,grand-palais-paris-france,loan,2011-10-03,2012-01-16,explicit_dates,"San Francisco, Museum of Modern Art, The Steins Collect: Matisse, Picasso, and the Parisian Avant-Garde",,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/58625,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000442,artwork_0000341,pablo-picasso,Head of a Woman,art-institute-of-chicago-us,the-metropolitan-museum-of-art-new-york-city-us,loan,2012-02-21,2012-06-03,explicit_dates,"San Francisco, Museum of Modern Art, The Steins Collect: Matisse, Picasso, and the Parisian Avant-Garde",,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/58625,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000443,artwork_0000342,pablo-picasso,Maquette for Richard J. Daley Center Sculpture,art-institute-of-chicago-us,the-museum-of-modern-art-new-york-city-us,loan,1967-10-09,1968-01-07,explicit_dates,The Sculpture of Picasso,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/25809,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000444,artwork_0000342,pablo-picasso,Maquette for Richard J. Daley Center Sculpture,art-institute-of-chicago-us,the-museum-of-modern-art-new-york-city-us,loan,1980-05-01,1980-09-16,explicit_dates,Picasso Retrospective,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/25809,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000445,artwork_0000342,pablo-picasso,Maquette for Richard J. Daley Center Sculpture,art-institute-of-chicago-us,milwaukee-art-museum-milwaukee-us,loan,1983-10-21,1984-01-15,explicit_dates,Controversial Public Art: From Rodin to di Suvero,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/25809,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000446,artwork_0000342,pablo-picasso,Maquette for Richard J. Daley Center Sculpture,art-institute-of-chicago-us,walker-art-center-minneapolis-us,loan,2007-06-17,2007-09-09,explicit_dates,"Minneapolis, Walker Art Center",,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/25809,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000447,artwork_0000342,pablo-picasso,Maquette for Richard J. Daley Center Sculpture,art-institute-of-chicago-us,the-museum-of-modern-art-new-york-city-us,loan,2015-09-14,2016-02-07,explicit_dates,Picasso Sculpture,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/25809,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000448,artwork_0000342,pablo-picasso,Maquette for Richard J. Daley Center Sculpture,art-institute-of-chicago-us,fundacio-joan-miro-montjuic-spain,loan,2023-10-20,2024-02-25,explicit_dates,Miró-Picasso,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/25809,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000449,artwork_0000343,pablo-picasso,Half-Length Female Nude,art-institute-of-chicago-us,de-young-museum-san-francisco-us,loan,1939-12-29,1940-01-28,explicit_dates,Seven Centuries of Painting,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/11294,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000450,artwork_0000343,pablo-picasso,Half-Length Female Nude,art-institute-of-chicago-us,virginia-museum-of-fine-arts-richmond-us,loan,1941-01-16,1941-03-04,explicit_dates,Collection of Walter P. Chrysler Jr,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/11294,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000451,artwork_0000343,pablo-picasso,Half-Length Female Nude,art-institute-of-chicago-us,philadelphia-museum-of-art-philadelphia-us,loan,1941-03-29,1941-05-11,explicit_dates,Collection of Walter P. Chrysler Jr,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/11294,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000452,artwork_0000343,pablo-picasso,Half-Length Female Nude,art-institute-of-chicago-us,national-gallery-of-art-washington-us,loan,1997-03-30,1997-07-27,explicit_dates,"Picasso: The Early Years, 1892-1909",,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/11294,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000453,artwork_0000343,pablo-picasso,Half-Length Female Nude,art-institute-of-chicago-us,museum-of-fine-arts-boston-us,loan,1997-09-10,1998-01-04,explicit_dates,"Picasso: The Early Years, 1892-1909",,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/11294,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000454,artwork_0000343,pablo-picasso,Half-Length Female Nude,art-institute-of-chicago-us,museo-nacional-centro-de-arte-reina-sofia-madrid-spain,loan,2023-11-15,2024-03-04,explicit_dates,Picasso 1906: The Turning Point,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/11294,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000455,artwork_0000344,pablo-picasso,Still Life,art-institute-of-chicago-us,yale-university-art-gallery-new-haven-us,loan,1951-02-11,1951-03-11,explicit_dates,Pictures for a Picture of Gertrude Stein as a Collector and Writer on Art and Artists,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/79072,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000456,artwork_0000344,pablo-picasso,Still Life,art-institute-of-chicago-us,the-museum-of-modern-art-new-york-city-us,loan,1970-12-19,1971-03-01,explicit_dates,Four Americans in Paris: The Collections of Gertrude Stein and Her Family,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/79072,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000457,artwork_0000344,pablo-picasso,Still Life,art-institute-of-chicago-us,san-francisco-museum-of-modern-art-san-francisco-us,loan,2011-05-21,2011-09-06,explicit_dates,"San Francisco, Museum of Modern Art, The Steins Collect: Matisse, Picasso, and the Parisian Avant-Garde",,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/79072,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000458,artwork_0000344,pablo-picasso,Still Life,art-institute-of-chicago-us,grand-palais-paris-france,loan,2011-10-03,2012-01-16,explicit_dates,"San Francisco, Museum of Modern Art, The Steins Collect: Matisse, Picasso, and the Parisian Avant-Garde",,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/79072,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000459,artwork_0000344,pablo-picasso,Still Life,art-institute-of-chicago-us,the-metropolitan-museum-of-art-new-york-city-us,loan,2012-02-21,2012-06-03,explicit_dates,"San Francisco, Museum of Modern Art, The Steins Collect: Matisse, Picasso, and the Parisian Avant-Garde",,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/79072,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
movement_0000460,artwork_0000344,pablo-picasso,Still Life,art-institute-of-chicago-us,kimbell-art-museum-fort-worth-us,loan,2013-10-06,2014-02-16,explicit_dates,The Age of Picasso and Matisse: Modern Masters from the Art Institute of Chicago,,museum_api,Art Institute of Chicago artwork API exhibition_history,https://www.artic.edu/artworks/79072,,HIGH,Borrower institution and dates parsed from official Art Institute of Chicago exhibition_history.,2026-03-08
